time,prec,Rs,u2,Tmax,Tmin,RH,ETo
1980-01-27,22.546875,20.709474563598633,0.9424668550491333,29.945144653320312,19.877986907958984,83.50845336914062,4.278477191925049
1980-01-28,12.7734375,19.438762664794922,1.251206398010254,30.901227951049805,20.53897476196289,80.95984649658203,4.108926773071289
1980-01-29,1.3330078125,21.205562591552734,0.7934979796409607,30.630155563354492,20.309125900268555,80.04777526855469,4.423588752746582
1980-01-30,0.240234375,14.12423324584961,1.3870640993118286,27.61176300048828,20.71185302734375,87.62471771240234,3.0411994457244873
1980-01-31,8.21875,15.094533920288086,1.3966662883758545,29.20167350769043,19.91257667541504,85.99275970458984,3.3759665489196777
1980-02-01,14.9921875,15.785472869873047,1.3874160051345825,28.647014617919922,20.044158935546875,87.65640258789062,3.364557981491089
1980-02-02,18.34375,11.49470043182373,1.2732574939727783,23.879323959350586,20.79007339477539,94.89571380615234,2.3809831142425537
1980-02-03,20.71875,14.078988075256348,1.5368399620056152,28.68674087524414,20.64006805419922,91.72863006591797,2.944199323654175
1980-02-04,6.734375,19.379417419433594,1.165271520614624,30.21086883544922,20.08698081970215,80.8779067993164,4.095839977264404
1980-02-05,0.005245208740234375,18.35045051574707,0.7023506760597229,29.66596031188965,20.447999954223633,82.7873306274414,3.9239721298217773
1980-02-06,0.0251312255859375,26.50701332092285,0.8827319145202637,31.66349983215332,18.958280563354492,79.57557678222656,5.378657341003418
1980-02-07,0.8017578125,22.265283584594727,1.0940276384353638,32.053531646728516,19.77907943725586,80.58031463623047,4.700854778289795
1980-02-08,6.8203125,18.921302795410156,0.817979097366333,30.852153778076172,20.090742111206055,83.59251403808594,3.966677188873291
1980-02-09,14.296875,15.767620086669922,1.252912163734436,28.404150009155273,21.017797470092773,84.0469970703125,3.433915376663208
1980-02-10,6.5234375,13.806970596313477,1.174293875694275,27.791505813598633,20.2003173828125,86.810546875,3.033418893814087
1980-02-11,23.59375,21.189889907836914,2.063088893890381,29.776987075805664,20.96047019958496,79.90975952148438,4.53676176071167
1980-02-12,3.037109375,13.799480438232422,1.5909998416900635,28.259353637695312,21.210657119750977,86.59041595458984,3.1219687461853027
1980-02-13,15.5703125,10.029520988464355,1.4036180973052979,23.8621768951416,19.889163970947266,94.75585174560547,2.066471815109253
1980-02-14,22.046875,10.045827865600586,1.6544898748397827,21.455488204956055,18.06896209716797,93.38143157958984,1.8927001953125
1980-02-15,50.90625,10.50440788269043,2.398422956466675,20.45444679260254,16.416244506835938,87.04276275634766,2.1133852005004883
1980-02-16,5.16796875,10.191240310668945,2.665513753890991,23.7779598236084,17.038463592529297,85.15425109863281,2.320434331893921
1980-02-17,6.59375,10.089232444763184,1.6574242115020752,21.715633392333984,17.377574920654297,89.7106704711914,2.0233609676361084
1980-02-18,43.84375,12.875527381896973,1.5608936548233032,25.071245193481445,18.19820785522461,93.22496032714844,2.7741057872772217
1980-02-19,43.09375,25.877836227416992,1.2464017868041992,28.52908706665039,18.09317970275879,81.87162017822266,5.0161261558532715
1980-02-20,0.71875,27.01527214050293,0.7689356207847595,29.762161254882812,16.30162811279297,77.58780670166016,5.210251808166504
1980-02-21,0.0,24.465408325195312,0.6034782528877258,31.38437843322754,17.5640869140625,77.37996673583984,4.940219402313232
1980-02-22,0.494873046875,14.899700164794922,1.2131341695785522,28.329744338989258,19.710567474365234,85.23700714111328,3.3035008907318115
1980-02-23,5.35546875,21.16908073425293,1.3944090604782104,30.781225204467773,19.826387405395508,78.17784881591797,4.6621246337890625
1980-02-24,2.447265625,14.103846549987793,0.6805412769317627,28.670276641845703,19.34115982055664,82.2209243774414,3.340035915374756
1980-02-25,10.6484375,12.684019088745117,0.9874358773231506,28.39936065673828,19.426610946655273,81.8309097290039,3.0936319828033447
1980-02-26,5.97265625,11.318326950073242,1.2110209465026855,28.25467300415039,19.13222885131836,82.26448059082031,2.7560932636260986
1980-02-27,13.6796875,11.681472778320312,1.1979397535324097,27.499988555908203,19.697795867919922,88.85179138183594,2.5845189094543457
1980-02-28,11.3359375,15.20363998413086,1.3561078310012817,28.673587799072266,19.383024215698242,83.34303283691406,3.261831045150757
1980-02-29,5.98828125,21.5202579498291,1.3754910230636597,29.85072135925293,19.381912231445312,80.3819808959961,4.443094730377197
1980-03-01,2.720703125,22.861228942871094,2.002718210220337,29.243457794189453,17.937625885009766,79.22466278076172,4.895148277282715
1980-03-02,1.205078125,25.495046615600586,1.930006742477417,30.053386688232422,17.577260971069336,79.32807159423828,5.242321491241455
1980-03-03,1.66015625,22.52192497253418,1.2789347171783447,29.981647491455078,17.627220153808594,77.95464324951172,4.526197910308838
1980-03-04,0.53173828125,21.40825843811035,1.4350591897964478,30.51589584350586,18.82297134399414,73.20464324951172,4.379464149475098
1980-03-05,0.493408203125,20.866901397705078,1.6172412633895874,29.489688873291016,18.391071319580078,80.0473403930664,4.389997959136963
1980-03-06,0.796875,25.20567512512207,1.5409905910491943,29.774887084960938,17.651582717895508,76.7252197265625,5.078526973724365
1980-03-07,0.0,24.775461196899414,1.393093466758728,30.617542266845703,17.00358772277832,72.41231536865234,5.090063095092773
1980-03-08,0.0,23.68349266052246,0.7611478567123413,30.43708610534668,16.843828201293945,74.4466323852539,4.592350006103516
1980-03-09,0.0,24.58287239074707,0.5777844190597534,32.07304763793945,17.119447708129883,73.97113800048828,4.816519260406494
1980-03-10,0.0,24.31976318359375,1.2711061239242554,31.833595275878906,18.172800064086914,72.05297088623047,5.219149112701416
1980-03-11,0.0,24.06353187561035,0.9035029411315918,32.11957550048828,17.689125061035156,70.7066650390625,4.983705043792725
1980-03-12,1.3212890625,20.822362899780273,0.8143215179443359,32.21956253051758,21.088794708251953,70.67882537841797,4.418404579162598
1980-03-13,0.0015087127685546875,17.186790466308594,0.9358261823654175,30.520221710205078,20.71233367919922,79.63294219970703,3.8217804431915283
1980-03-14,0.271484375,16.20977020263672,1.2649224996566772,29.915456771850586,19.89708137512207,80.33904266357422,3.5489180088043213
1980-03-15,11.7109375,11.564411163330078,1.0264602899551392,28.433095932006836,19.2923583984375,88.14077758789062,2.550394296646118
1980-03-16,4.73828125,11.772976875305176,1.3177680969238281,26.944072723388672,19.8527774810791,89.09573364257812,2.5983433723449707
1980-03-17,5.4765625,22.694005966186523,1.014181137084961,29.968820571899414,17.72075843811035,80.12344360351562,4.617802143096924
1980-03-18,0.0,20.055381774902344,0.8599734306335449,30.550561904907227,18.130029678344727,80.68936157226562,4.060471534729004
1980-03-19,6.09375,22.45256996154785,1.1872469186782837,30.193492889404297,18.293113708496094,74.65009307861328,4.526484966278076
1980-03-20,0.0,22.856990814208984,1.4071484804153442,30.515827178955078,18.542387008666992,69.31298828125,4.9158196449279785
1980-03-21,0.0,21.713417053222656,0.9979833960533142,30.58087921142578,17.42588233947754,72.4788589477539,4.502647876739502
1980-03-22,0.0,20.80445671081543,1.2366207838058472,31.423595428466797,17.6590576171875,68.52195739746094,4.625597953796387
1980-03-23,0.0,23.179893493652344,1.561209797859192,31.186826705932617,16.770490646362305,69.77455139160156,4.9740705490112305
1980-03-24,0.0,23.484481811523438,1.6379432678222656,30.78837776184082,16.995464324951172,68.72879028320312,5.148279190063477
1980-03-25,0.0,23.38394546508789,1.6097725629806519,30.362812042236328,16.29043960571289,65.91181945800781,5.113058567047119
1980-03-26,0.0,18.666095733642578,1.2247337102890015,31.202960968017578,18.623422622680664,66.8096923828125,4.2723469734191895
1980-03-27,0.0,22.61389923095703,1.1332204341888428,31.651792526245117,15.769645690917969,70.12033081054688,4.726923942565918
1980-03-28,0.0,21.160795211791992,0.7212435603141785,31.932857513427734,16.433509826660156,71.76594543457031,4.2494683265686035
1980-03-29,0.0,20.999361038208008,0.8498567938804626,32.12795639038086,15.963895797729492,66.75938415527344,4.372254848480225
1980-03-30,0.0,17.409984588623047,0.7651878595352173,31.374990463256836,18.64948272705078,74.43109893798828,3.934880018234253
1980-03-31,0.1656494140625,16.107540130615234,0.973187267780304,29.69524574279785,18.996749877929688,80.2715835571289,3.348029375076294
1980-04-01,5.4921875,17.357166290283203,1.0531798601150513,29.475872039794922,18.827932357788086,84.74150085449219,3.5119311809539795
1980-04-02,7.97265625,13.008288383483887,1.2212698459625244,26.29058265686035,19.39718246459961,84.40422058105469,2.4195969104766846
1980-04-03,4.234375,9.892656326293945,1.3284538984298706,26.309858322143555,19.959209442138672,88.76261138916016,2.101531505584717
1980-04-04,18.828125,11.355510711669922,1.2569489479064941,26.982261657714844,19.1359806060791,88.79313659667969,2.485527276992798
1980-04-05,6.40625,13.755983352661133,0.7539882063865662,27.607404708862305,20.079816818237305,86.69336700439453,2.7069413661956787
1980-04-06,16.546875,20.04253578186035,0.8305829167366028,29.08876609802246,18.54087257385254,87.0802001953125,3.7556116580963135
1980-04-07,1.40625,20.61545753479004,0.9105066657066345,30.524433135986328,17.21256446838379,79.78382110595703,3.841783046722412
1980-04-08,1.720703125,13.704621315002441,1.4406012296676636,26.526140213012695,20.144071578979492,89.39481353759766,2.5900511741638184
1980-04-09,11.625,13.934621810913086,0.9504662156105042,29.107337951660156,19.54102897644043,86.09669494628906,2.9227728843688965
1980-04-10,28.625,15.924901962280273,0.8784175515174866,28.60129165649414,19.98002815246582,83.42162322998047,3.1310763359069824
1980-04-11,8.6484375,12.652400970458984,1.036672830581665,29.26304817199707,19.86988639831543,83.40056610107422,2.865968704223633
1980-04-12,2.037109375,18.921873092651367,0.6919270157814026,30.942922592163086,20.550735473632812,79.98208618164062,3.6072137355804443
1980-04-13,1.73046875,16.350862503051758,1.033789038658142,30.579696655273438,18.352495193481445,81.00704956054688,3.422931432723999
1980-04-14,2.91796875,14.487138748168945,0.715874195098877,28.78449249267578,19.635360717773438,84.27696990966797,2.7528438568115234
1980-04-15,26.65625,10.28709602355957,0.6075884103775024,26.59748077392578,18.957420349121094,89.23627471923828,2.1396560668945312
1980-04-16,7.0234375,10.849053382873535,0.8479035496711731,25.532676696777344,18.871553421020508,89.03282928466797,2.2646141052246094
1980-04-17,3.96484375,18.450407028198242,1.5358750820159912,29.003232955932617,18.840295791625977,81.08539581298828,3.5807971954345703
1980-04-18,0.0,16.005861282348633,1.9690608978271484,28.970144271850586,19.765071868896484,79.26544189453125,3.4164700508117676
1980-04-19,1.2265625,21.562789916992188,1.6802399158477783,26.950176239013672,18.97127342224121,74.17668914794922,3.965099573135376
1980-04-20,0.0,21.26764488220215,1.2745412588119507,29.493999481201172,17.916040420532227,69.31285858154297,3.9916820526123047
1980-04-21,0.0,21.07271385192871,1.3102970123291016,29.248058319091797,14.771647453308105,74.5268325805664,4.00480318069458
1980-04-22,0.0,21.3543758392334,1.8199411630630493,29.753076553344727,17.83165740966797,75.01622772216797,4.15687894821167
1980-04-23,0.0,21.22059440612793,1.6091601848602295,29.13844108581543,17.39487648010254,70.9577865600586,4.118936061859131
1980-04-24,0.0,20.156917572021484,1.3126798868179321,29.971479415893555,15.884765625,70.62867736816406,4.096123695373535
1980-04-25,0.0,19.36083221435547,0.8661987781524658,29.662118911743164,14.83670711517334,71.7491226196289,3.6617040634155273
1980-04-26,0.0,19.84915542602539,1.6746926307678223,28.29326057434082,15.479229927062988,71.15095520019531,3.9836742877960205
1980-04-27,0.0,20.0434627532959,1.494654893875122,28.344314575195312,14.794864654541016,67.55014038085938,3.9436254501342773
1980-04-28,0.0,19.690038681030273,1.534392237663269,29.353622436523438,15.06891918182373,72.7179183959961,3.6889917850494385
1980-04-29,0.0,18.966583251953125,1.5951160192489624,29.576282501220703,15.31387710571289,72.34358215332031,3.808621644973755
1980-04-30,0.0,18.19082260131836,1.512241005897522,29.31524658203125,16.256023406982422,76.60414123535156,3.5803332328796387
1980-05-01,0.1529541015625,17.520862579345703,0.9842801094055176,29.985393524169922,15.771029472351074,76.6119613647461,3.425386905670166
1980-05-02,1.279296875,9.715897560119629,1.2942092418670654,26.309099197387695,19.121049880981445,84.2576675415039,2.014549493789673
1980-05-03,2.89453125,7.70919942855835,1.2403497695922852,21.66661262512207,16.40558624267578,91.38677215576172,1.5202924013137817
1980-05-04,2.646484375,13.456850051879883,0.8232085704803467,24.931026458740234,15.596658706665039,86.59046936035156,2.441398859024048
1980-05-05,0.0015087127685546875,19.403335571289062,0.7505143880844116,28.14877700805664,12.762590408325195,75.98226928710938,3.4118947982788086
1980-05-06,0.0,17.751298904418945,0.6962897181510925,30.763748168945312,16.650657653808594,78.97787475585938,3.328902006149292
1980-05-07,0.0,19.09128761291504,1.2544078826904297,30.969459533691406,17.2454891204834,73.89999389648438,3.675349235534668
1980-05-08,0.0,18.198841094970703,1.2539092302322388,29.81594467163086,14.81261920928955,76.22367095947266,3.633225440979004
1980-05-09,0.0,18.81168556213379,1.616509199142456,29.080522537231445,15.3109769821167,76.52040100097656,3.8843307495117188
1980-05-10,0.0,17.518726348876953,1.5879958868026733,29.283281326293945,14.412049293518066,74.86439514160156,3.4750711917877197
1980-05-11,0.2958984375,15.55979061126709,1.0220539569854736,29.534334182739258,17.162445068359375,74.20492553710938,3.068208694458008
1980-05-12,0.0,18.536802291870117,1.7246202230453491,28.440792083740234,16.03896141052246,72.8979721069336,3.795240879058838
1980-05-13,0.0,18.084453582763672,2.06522798538208,26.405384063720703,15.89096450805664,74.73033142089844,3.4377384185791016
1980-05-14,0.0,17.604005813598633,1.9674688577651978,26.637950897216797,15.923312187194824,74.13648223876953,3.679100275039673
1980-05-15,0.0,17.579174041748047,1.552996039390564,27.261137008666992,13.266490936279297,76.30500030517578,3.4045591354370117
1980-05-16,2.18359375,15.142952919006348,1.0547209978103638,28.387042999267578,17.396648406982422,79.64827728271484,2.816474437713623
1980-05-17,0.1953125,10.676799774169922,0.7618593573570251,27.75160026550293,15.743356704711914,79.05133819580078,2.197070598602295
1980-05-18,0.0,14.4524564743042,0.9438861608505249,28.782655715942383,16.53308868408203,77.49683380126953,2.90726375579834
1980-05-19,0.0,17.74761390686035,0.784134030342102,29.89706039428711,15.004975318908691,74.17718505859375,3.176222085952759
1980-05-20,0.0,17.04847526550293,1.643617868423462,30.022043228149414,15.64041519165039,70.95265197753906,3.463534116744995
1980-05-21,0.0,16.765789031982422,1.6354578733444214,29.835859298706055,17.472028732299805,72.31222534179688,3.6471614837646484
1980-05-22,7.0859375,10.398507118225098,1.1461777687072754,27.34041976928711,17.74129295349121,81.7140884399414,2.3121418952941895
1980-05-23,0.0,14.468984603881836,1.3121377229690552,28.06722640991211,16.945201873779297,78.98399353027344,2.6978838443756104
1980-05-24,0.0,17.476802825927734,0.9229348301887512,28.371023178100586,14.30899429321289,72.55292510986328,2.9686756134033203
1980-05-25,0.0,17.376659393310547,1.086584448814392,28.0755615234375,13.873112678527832,71.6967544555664,3.1115314960479736
1980-05-26,0.0,17.534669876098633,1.632635235786438,27.664159774780273,12.96323013305664,72.54206848144531,3.279514789581299
1980-05-27,0.0,17.214635848999023,1.8774008750915527,26.90498924255371,15.251326560974121,76.94538879394531,3.2828776836395264
1980-05-28,0.0,15.56578254699707,1.431154489517212,27.442211151123047,13.92144775390625,70.19062042236328,3.169196605682373
1980-05-29,0.0,15.923738479614258,1.5703833103179932,29.048410415649414,18.61170768737793,62.92042922973633,3.976590394973755
1980-05-30,0.0,16.990413665771484,1.7833002805709839,27.992168426513672,13.6475191116333,63.48271179199219,3.642812728881836
1980-05-31,0.0,16.656429290771484,1.3920396566390991,28.093481063842773,12.91102123260498,69.41461181640625,3.3026418685913086
1980-06-01,0.0,15.234406471252441,1.1966781616210938,28.220382690429688,13.666413307189941,74.06188201904297,3.145826578140259
1980-06-02,0.0,13.47475814819336,0.7193158864974976,28.596349716186523,13.979555130004883,70.06181335449219,2.681328535079956
1980-06-03,0.0,15.718225479125977,1.5300439596176147,27.89254379272461,14.901808738708496,74.21332550048828,2.9272139072418213
1980-06-04,0.0,17.697595596313477,1.139140009880066,26.58428192138672,11.609868049621582,65.47992706298828,3.1488022804260254
1980-06-05,0.0,17.456153869628906,1.1997743844985962,27.723108291625977,9.62291145324707,75.35369110107422,3.183124303817749
1980-06-06,0.0,17.630765914916992,1.302072286605835,28.571504592895508,14.149174690246582,67.42986297607422,3.465735912322998
1980-06-07,0.0,16.768943786621094,1.39900541305542,26.671125411987305,11.92296028137207,67.42524719238281,3.208831787109375
1980-06-08,0.0,17.475345611572266,1.6236845254898071,26.95328140258789,13.771984100341797,72.02940368652344,3.3238775730133057
1980-06-09,0.0,17.585411071777344,1.6906838417053223,27.352306365966797,12.258235931396484,73.53475952148438,3.4092538356781006
1980-06-10,0.0,17.525426864624023,1.5675122737884521,27.160980224609375,13.761289596557617,68.23301696777344,3.3606319427490234
1980-06-11,0.0,17.10727882385254,1.4421722888946533,28.45367431640625,12.232358932495117,68.58187103271484,3.4390454292297363
1980-06-12,0.0,15.361478805541992,0.8542511463165283,28.391056060791016,14.950823783874512,71.30206298828125,3.002091407775879
1980-06-13,0.0,15.235187530517578,1.45841646194458,28.941110610961914,14.055859565734863,72.0191650390625,3.3359055519104004
1980-06-14,0.0282745361328125,10.596674919128418,1.276268720626831,25.303754806518555,15.808913230895996,79.91911315917969,2.1720950603485107
1980-06-15,0.0,16.315149307250977,0.7878805994987488,27.002365112304688,9.710232734680176,75.52670288085938,2.5130722522735596
1980-06-16,0.0,15.811610221862793,1.179797649383545,27.435335159301758,14.115120887756348,74.84320068359375,3.0197179317474365
1980-06-17,0.0,17.385513305664062,1.7801570892333984,26.378395080566406,14.666243553161621,65.91375732421875,3.425135850906372
1980-06-18,0.0,16.6041259765625,1.1265121698379517,25.864927291870117,9.086257934570312,67.28771209716797,3.117727756500244
1980-06-19,0.0,15.982672691345215,0.8905551433563232,26.019264221191406,9.804746627807617,71.10026550292969,2.4910566806793213
1980-06-20,0.0,14.929898262023926,0.897981584072113,27.292531967163086,11.312686920166016,71.77051544189453,2.5077505111694336
1980-06-21,0.0,10.912163734436035,0.556810736656189,26.325780868530273,12.946006774902344,77.96281433105469,1.8953804969787598
1980-06-22,0.0,15.669952392578125,1.0907200574874878,27.63832664489746,12.650754928588867,70.81439208984375,2.844330310821533
1980-06-23,0.0,14.146322250366211,0.8241629600524902,27.730817794799805,11.920443534851074,73.09351348876953,2.4888556003570557
1980-06-24,0.0,16.4826602935791,0.9882811903953552,30.122148513793945,12.217001914978027,74.64036560058594,3.2847089767456055
1980-06-25,0.0,14.51423168182373,1.8832603693008423,30.535829544067383,15.936446189880371,68.0919418334961,3.577364206314087
1980-06-26,0.172119140625,7.180976867675781,1.3058711290359497,25.891916275024414,16.843000411987305,87.20245361328125,1.7458410263061523
1980-06-27,7.90234375,12.445260047912598,0.736242413520813,25.632234573364258,16.094409942626953,81.3469467163086,2.085291624069214
1980-06-28,0.0,17.681222915649414,1.2704572677612305,26.2359619140625,11.467849731445312,76.62529754638672,2.9284603595733643
1980-06-29,0.0,17.03866195678711,1.5495342016220093,25.945446014404297,11.058944702148438,78.89852905273438,3.1539907455444336
1980-06-30,0.0,16.111740112304688,1.4739223718643188,26.231508255004883,14.156383514404297,76.5091552734375,2.9484190940856934
1980-07-01,0.0,17.428525924682617,1.651991605758667,27.538591384887695,12.516705513000488,72.3001480102539,3.2036690711975098
1980-07-02,0.0,17.036392211914062,1.234879732131958,27.38018798828125,11.655498504638672,67.94518280029297,3.1414175033569336
1980-07-03,0.0,15.624979972839355,0.8850160837173462,27.15110206604004,10.068036079406738,71.44925689697266,2.58467435836792
1980-07-04,0.0,14.879594802856445,0.8176369667053223,27.550830841064453,11.331789016723633,70.96385192871094,2.5116984844207764
1980-07-05,0.0,16.44104766845703,0.94182288646698,27.509868621826172,10.727029800415039,70.15996551513672,2.8360493183135986
1980-07-06,0.0,17.11041259765625,1.2707757949829102,27.73112678527832,12.440607070922852,68.1302261352539,3.173994302749634
1980-07-07,0.0,17.065448760986328,1.4965393543243408,27.3712100982666,12.225025177001953,69.1021499633789,3.235724687576294
1980-07-08,0.0,17.413114547729492,1.354665994644165,27.992868423461914,12.439737319946289,67.81095886230469,3.421910047531128
1980-07-09,0.0,13.984945297241211,1.0471537113189697,27.00707244873047,12.508871078491211,68.63375854492188,2.946227550506592
1980-07-10,0.0,13.905691146850586,1.086785912513733,27.74760627746582,10.52070426940918,67.17733001708984,2.8756582736968994
1980-07-11,0.0,14.72645092010498,0.9777722358703613,27.641881942749023,11.14035701751709,71.58180236816406,2.798267126083374
1980-07-12,0.0,17.696666717529297,1.0384889841079712,28.384096145629883,11.964919090270996,65.32606506347656,3.3084418773651123
1980-07-13,0.0,17.390653610229492,1.2997232675552368,29.0789794921875,11.71170711517334,69.17438507080078,3.385896921157837
1980-07-14,0.0,16.368038177490234,0.9440813064575195,30.185758590698242,11.822122573852539,63.89104461669922,3.4332633018493652
1980-07-15,0.0,17.176645278930664,0.9621090292930603,29.902631759643555,13.090079307556152,67.13028717041016,3.2923026084899902
1980-07-16,0.0,15.157035827636719,1.5575470924377441,29.725831985473633,13.425483703613281,65.9751968383789,3.4694504737854004
1980-07-17,0.0,16.808252334594727,0.9490858316421509,29.61063003540039,15.294853210449219,66.24197387695312,3.285412073135376
1980-07-18,0.0,16.352012634277344,0.7979450225830078,30.00402069091797,13.409849166870117,67.22737884521484,3.0689399242401123
1980-07-19,0.0,17.161197662353516,1.6595208644866943,29.094141006469727,13.006946563720703,65.47875213623047,3.5421676635742188
1980-07-20,0.0,17.35763168334961,0.9069558382034302,30.256481170654297,12.777775764465332,69.09526062011719,3.360523223876953
1980-07-21,0.0,17.01237678527832,1.1126134395599365,30.739795684814453,13.182879447937012,64.16004943847656,3.685549259185791
1980-07-22,0.0,16.067663192749023,0.8903854489326477,31.447561264038086,14.304084777832031,56.73548126220703,3.305670976638794
1980-07-23,0.0,14.981050491333008,0.620842456817627,30.6333065032959,13.747385025024414,65.914794921875,2.7135231494903564
1980-07-24,0.0,17.37965202331543,1.4417017698287964,29.927873611450195,16.042444229125977,65.6866226196289,3.8718209266662598
1980-07-25,0.0,17.971006393432617,2.2988224029541016,28.231279373168945,14.363654136657715,62.55147933959961,4.063260078430176
1980-07-26,0.0,18.05635643005371,1.6582061052322388,29.22446632385254,15.227094650268555,60.217567443847656,4.201017379760742
1980-07-27,0.0,15.476449012756348,0.8747950196266174,30.285097122192383,13.023919105529785,62.52848434448242,3.2887678146362305
1980-07-28,0.0,18.483489990234375,2.0781381130218506,29.12343978881836,14.091195106506348,60.3639030456543,4.0362348556518555
1980-07-29,0.0,18.76735496520996,1.2376569509506226,29.976551055908203,12.645010948181152,61.351402282714844,4.0158514976501465
1980-07-30,0.0,15.117520332336426,1.33119797706604,30.519895553588867,13.023070335388184,60.1303825378418,3.620295524597168
1980-07-31,0.0,13.46370792388916,0.9944319725036621,25.49622917175293,13.968345642089844,76.29600524902344,2.503023624420166
1980-08-01,0.0,16.646699905395508,1.6206533908843994,28.7176513671875,12.153550148010254,72.27389526367188,3.39223051071167
1980-08-02,0.0,18.47660255432129,1.9143996238708496,28.887657165527344,15.174925804138184,65.33857727050781,3.804433822631836
1980-08-03,0.0,16.657541275024414,2.0365004539489746,27.320697784423828,14.228337287902832,69.077392578125,3.4786362648010254
1980-08-04,0.0,17.703102111816406,2.8007988929748535,26.848928451538086,13.933270454406738,62.692909240722656,4.171347618103027
1980-08-05,0.0,16.647953033447266,1.74539315700531,27.888561248779297,16.372556686401367,59.97027587890625,4.194067478179932
1980-08-06,0.0,18.49282455444336,1.433211088180542,30.34359359741211,15.194948196411133,59.96421432495117,4.140738010406494
1980-08-07,0.0,18.098604202270508,1.3960293531417847,31.155668258666992,16.185583114624023,59.262123107910156,4.075196266174316
1980-08-08,0.0,18.254629135131836,1.633540153503418,30.93155288696289,14.55825138092041,56.83919143676758,4.25663423538208
1980-08-09,0.0,19.16219139099121,2.1036641597747803,29.52264976501465,14.091473579406738,60.0447998046875,4.455124378204346
1980-08-10,0.0,18.8367977142334,1.7463492155075073,29.278839111328125,12.447486877441406,57.95907974243164,4.242197513580322
1980-08-11,0.0,19.026521682739258,1.0250282287597656,30.496509552001953,12.918505668640137,58.80705642700195,3.9440226554870605
1980-08-12,0.0,11.794233322143555,1.3728188276290894,29.53424072265625,13.016057014465332,63.78292465209961,3.136754035949707
1980-08-13,0.1715087890625,15.761086463928223,2.260260581970215,28.94244384765625,16.6065731048584,68.3322982788086,3.83200740814209
1980-08-14,1.79296875,18.98783302307129,1.4570033550262451,29.950578689575195,14.448060035705566,62.189205169677734,4.194099426269531
1980-08-15,0.0,15.50289249420166,1.099490761756897,30.216585159301758,15.716517448425293,61.604454040527344,3.5349833965301514
